title,file_name,file_link
"BANK INDONESIA REGULATION NO. 6/32/PBI/2004 ISSUANCE AND CIRCULATION OF THE YEAR 2004 ISSUE OF SPECIAL UNCUT NOTES IN THE 20,000 (TWENTY THOUSAND) RUPIAH DENOMINATION","Issuance and Circulation of the Year 2004 Issue of Special Uncut Notes in the 20,000 (Twenty Thousand) Rupiah Denomination",https://www.bi.go.id/en/publikasi/peraturan/Documents/c9f68b0884204304ab3eb784e51119a2pbi63204eng.pdf
"BANK INDONESIA REGULATION NO. 6/31/PBI/2004 ISSUANCE AND CIRCULATION OF THE YEAR 2004 ISSUE OF SPECIAL UNCUT NOTES IN THE 100,000 (ONE HUNDRED THOUSAND) RUPIAH DENOMINATION","Issuance and Circulation of the Year 2004 Issue of Special Uncut Notes in the 100,000 (One Hundred Thousand) Rupiah Denomination",https://www.bi.go.id/en/publikasi/peraturan/Documents/6933a96d01eb44f7a6559f6162927d87pbi63104eng.pdf
BANK INDONESIA REGULATION NO. 6/30/PBI/2004 OPERATION OF CARD-BASED PAYMENT INSTRUMENT ACTIVITIES,Operation Of Card-based Payment Instrument Activities,https://www.bi.go.id/en/publikasi/peraturan/Documents/95de2434f5d542ed99dd41e3655cd913pbi63004eng.pdf
"BANK INDONESIA REGULATION NO. 6/29/PBI/2004 ISSUANCE AND CIRCULATION OF THE YEAR 2004 ISSUE OF BANKNOTES IN THE 20,000 (TWENTY THOUSAND) RUPIAH DENOMINATION","Issuance and Circulation of the Year 2004 Issue of Banknotes in the 20,000 (Twenty Thousand) Rupiah Denomination",https://www.bi.go.id/en/publikasi/peraturan/Documents/66d0ab834e8a4a8fb97eaacdfc3d6d41PBI62904_eng.pdf
"BANK INDONESIA REGULATION NO. 6/28/PBI/2004 ISSUANCE AND CIRCULATION OF THE YEAR 2004 ISSUE OF BANKNOTES IN THE 100,000 (ONE HUNDRED THOUSAND) RUPIAH DENOMINATION","Issuance and Circulation of the Year 2004 Issue of Banknotes in the 100,000 (One Hundred Thousand) Rupiah Denomination",https://www.bi.go.id/en/publikasi/peraturan/Documents/b159ccb8ee244882804f4aba99349c57PBI62804_engl.pdf
BANK INDONESIA REGULATION NO. 6/27/PBI/2004 SUPERVISION OF VILLAGE CREDIT AGENCIES,Supervision of Village Credit Agencies,https://www.bi.go.id/en/publikasi/peraturan/Documents/744e6bce34cf41bcb1aed74c8eb88c0aPBI62704_eng.pdf
"CIRCULAR LETTER NO. 6/48/DPM THE FIFTH ALTERATION ON BANK INDONESIA CIRCULAR LETTER NO. 6/20/DPM DATED APRIL 26, 2004 CONCERNING THE INTEREST RATE FOR DEPOSIT AND INTERBANK MONEY MARKET UNDER GOVERNMENT GUARANTEE","The Fifth Alteration on Bank Indonesia Circular Letter No. 6/20/DPM Dated April 26, 2004 Concerning The Interest Rate for Deposit and Interbank Money Market Under Government Guarantee",https://www.bi.go.id/en/publikasi/peraturan/Documents/9ac98272fb6b467daefc7f8c0ab6cfbbSE64804_eng.pdf
"CIRCULAR LETTER NO. 6/47/DPM THE SECOND ALTERATION ON CIRCULAR LETTER NUMBER 6/17/DPM DATED APRIL 6, 2004 CONCERNING SECONDARY MARKET TRADING OF BANK INDONESIA CERTIFICATES UNDER REPURCHASE AGREEMENTS (REPO) WITH BANK INDONESIA","The Second Alteration on Circular Letter Number 6/17/DPM dated April 6, 2004 concerning Secondary Market Trading of Bank Indonesia Certificates Under Repurchase Agreements (Repo) With Bank Indonesia",https://www.bi.go.id/en/publikasi/peraturan/Documents/18fa567bd46241eca2595c7d2c8250bese64704dpm_eng.pdf
"CIRCULAR LETTER NO. 6/46/DPM THE FOURTH ALTERATION ON BANK INDONESIA CIRCULAR LETTER NO. 6/20/DPM DATED APRIL 26, 2004 CONCERNING THE INTEREST RATE FOR DEPOSIT AND INTER BANK MONEY MARKET UNDER GOVERNMENT GUARANTEE.","The Fourth Alteration on Bank Indonesia Circular Letter No. 6/20/DPM Dated April 26, 2004 Concerning the Interest Rate for Deposit and Inter Bank Money Market Under Government Guarantee.",https://www.bi.go.id/en/publikasi/peraturan/Documents/8e57581fb39543569cb6061e54201132se64604_eng.pdf
BANK INDONESIA REGULATION NO. 6/26/PBI/2004 INTEREST RATES AND FINANCING RATIOS UNDER THE PROFIT SHARING PRINCIPLE FOR PROGRAM CREDIT,Interest Rates and Financing Ratios Under The Profit Sharing Principle for Program Credit,https://www.bi.go.id/en/publikasi/peraturan/Documents/50216ae91a8e45db92c2dda035c5fa0dpbi62604eng.pdf
BANK INDONESIA REGULATION NO. 6/25/PBI/2004 COMMERCIAL BANK'S BUSINESS PLAN,Commercial Bank's Business Plan,https://www.bi.go.id/en/publikasi/peraturan/Documents/a0bb4d17f6ee4018a6784a761e3335a2pbi62504_eng.pdf
BANK INDONESIA REGULATION NO. 6/24/PBI/2004 COMMERCIAL BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES,Commercial Banks Conducting Business Based On Sharia Principles,https://www.bi.go.id/en/publikasi/peraturan/Documents/f486c261fcce491ebffb059ad768d580pbi62404eng.pdf
CIRCULAR LETTER NO. 6/43/DPNP IMPLEMENTATION OF RISK MANAGEMENT FOR BANKS ENGAGING IN JOINT MARKETING EFFORTS WITH INSURANCE COMPANY (BANCASSURANCE),Implementation of Risk Management for Banks Engaging In Joint Marketing Efforts with Insurance Company (Bancassurance),https://www.bi.go.id/en/publikasi/peraturan/Documents/6a92ada368c84acc872efc248492a931se64304_eng.pdf
CIRCULAR LETTER NO. 6/42/DASP RECORDING FACILITY FOR CLEARING RESULT DATA,Recording Facility for Clearing Result Data,https://www.bi.go.id/en/publikasi/peraturan/Documents/3364173b50dc4d728193e7636471bea3se64204eng.pdf
"CIRCULAR LETTER NO. 6/41/DPM THE ALTERATION ON BANK INDONESIA CIRCULAR LETTER NUMBER 6/13/DPM DATED MARCH 11, 2004 CONCERNING THE PROCEDURES FOR LICENSING, THE IMPLEMENTATION OF KNOW YOUR CUSTOMER PRINCIPLES, THE SUPERVISION, THE REPORTING AND SANCTION O","The alteration on Bank Indonesia Circular Letter Number 6/13/DPM dated March 11, 2004 concerning the Procedures for Licensing, The Implementation of Know Your Customer Principles, The Supervision, The Reporting and Sanction on Non-Bank Money changer",https://www.bi.go.id/en/publikasi/peraturan/Documents/f045376b74074906aba995177257a35cse641DPMeng.pdf
"CIRCULAR LETTER NO. 6/41/DPM THE ALTERATION ON BANK INDONESIA CIRCULAR LETTER NUMBER 6/13/DPM DATED MARCH 11, 2004 CONCERNING THE PROCEDURES FOR LICENSING, THE IMPLEMENTATION OF KNOW YOUR CUSTOMER PRINCIPLES, THE SUPERVISION, THE REPORTING AND SANCTION O",appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/d1f20d6e6b5248908a0bda5717cb7ee5appendix641dpm.pdf
"CIRCULAR LETTER NO. 6/40/DPM THE THIRD ALTERATION ON BANK INDONESIA CIRCULAR LETTER NO. 6/20/DPM DATED APRIL 26TH, 2004 CONCERNING THE INTEREST RATE FOR DEPOSIT AND INTER BANK MONEY MARKET UNDER GOVERNMENT GUARANTEE","The Third Alteration on Bank Indonesia Circular Letter No. 6/20/DPM Dated April 26th, 2004 Concerning the Interest Rate for Deposit and Inter Bank Money Market under Government Guarantee",https://www.bi.go.id/en/publikasi/peraturan/Documents/6e7f65482c384973b3249470537e39c4SE640DPM_eng.pdf
CIRCULAR LETTER NO. 6/39/DASP CLEARING FEES,Clearing Fees,https://www.bi.go.id/en/publikasi/peraturan/Documents/ea91f74b17db49fcb920ed45bad234d3se63904_eng.pdf
CIRCULAR LETTER NO. 6/38/DASP USE OF COURIER SERVICE COMPANIES AND IDENTIFICATION TAGS IN LOCAL CLEARING PROCESS  AND  APPENDIX,Use of Courier Service Companies and Identification Tags in Local Clearing Process,https://www.bi.go.id/en/publikasi/peraturan/Documents/5047c8d54bb446f7a1c156f8e2ae1c13se63804_eng.pdf
CIRCULAR LETTER NO. 6/38/DASP USE OF COURIER SERVICE COMPANIES AND IDENTIFICATION TAGS IN LOCAL CLEARING PROCESS  AND  APPENDIX,appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/6485ed1c033c4532b6e70f92412cdda1appdxse63804_eng.pdf
CIRCULAR LETTER NO. 6/37/DPNP ASSESSMENT AND IMPOSITION OF SANCTIONS IN REGARD TO THE APPLICATION OF KNOW YOUR CUSTOMER PRINCIPLES AND OTHER REQUIREMENTS PERTAINING TO THE LAW ON MONEY LAUNDERING CRIME  AND  APPENDIX,Assessment and Imposition of Sanctions in regard to the Application of Know Your Customer Principles and Other Requirements Pertaining to the Law on Money Laundering Crime,https://www.bi.go.id/en/publikasi/peraturan/Documents/bf0285c052a74be2ae2bd1cb0301ee4bse637dpnp_eng.pdf
CIRCULAR LETTER NO. 6/37/DPNP ASSESSMENT AND IMPOSITION OF SANCTIONS IN REGARD TO THE APPLICATION OF KNOW YOUR CUSTOMER PRINCIPLES AND OTHER REQUIREMENTS PERTAINING TO THE LAW ON MONEY LAUNDERING CRIME  AND  APPENDIX,Appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/c6ca70f1ca1542e4bb69e387c6518e83lamp_se637dpnp_eng.pdf
CIRCULAR LETTER NO. 6/36/DPM THE SECOND ALTERATION ON BANK INDONESIA CIRCULAR LETTER NO. 6/20/DPM DATED APRIL 26TH 2004 CONCERNING THE INTEREST RATE FOR DEPOSIT AND INTER BANK MONEY MARKET UNDER GOVERNMENT GUARANTEE,The Second Alteration on Bank Indonesia Circular Letter No. 6/20/DPM Dated April 26th 2004 Concerning The Interest Rate for Deposit and Inter Bank Money Market Under Government Guarantee,https://www.bi.go.id/en/publikasi/peraturan/Documents/190213d79292430fa69badf0bad3ab12SE636DPM_eng.pdf
CIRCULAR LETTER NO. 6/35/DPBPR FIT AND PROPER TEST FOR RURAL CREDIT BANKS  AND  APPENDIX,Fit and Proper Test for Rural Credit Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/eda07ace610a4415b30019c3b336db0bSE635DPBPR_eng.pdf
CIRCULAR LETTER NO. 6/35/DPBPR FIT AND PROPER TEST FOR RURAL CREDIT BANKS  AND  APPENDIX,Appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/c731b86e4181452294e61fc8c53c8299appendixse635_eng.pdf
CIRCULAR LETTER NO. 6/34/DPBPR CERTIFYING INSTITUTION FOR RURAL CREDIT BANKS,Certifying Institution for Rural Credit Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/da6bfa9c8b5b4146bf11a9c5f64e285eSE634DPBPR_eng.pdf
BANK INDONESIA REGULATION NO. 6/23/PBI/2004 THE FIT AND PROPER TEST FOR RURAL BANKS,The Fit and Proper Test For Rural Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/a3891938e3394f59bfb09be26c8ac662PBI62304_engl.pdf
BANK INDONESIA REGULATION NO. 6/22/PBI/2004 RURAL BANKS,Rural Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/b17e4e9d064447a69e960abff65e998fpbi62204eng.pdf
BANK INDONESIA REGULATION NO. 6/21/PBI/2004 STATUTORY RESERVES IN RUPIAHS AND FOREIGN CURRENCY FOR COMMERCIAL BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES,Statutory Reserves In Rupiahs And Foreign Currency For Commercial Banks Conducting Business Based On Sharia Principles,https://www.bi.go.id/en/publikasi/peraturan/Documents/f4b5b6a6926d403388844cead95d69ebpbi62104_eng.pdf
"CIRCULAR LETTER NO. 6/32/DPM AN ALTERATION ON BANK INDONESIA CIRCULAR LETTER NO. 6/20/DPM DATED APRIL 26, 2004 ON THE INTEREST RATE FOR DEPOSIT AND INTER BANK MONEY MARKET UNDER GOVERNMENT GUARANTEE","An Alteration on Bank Indonesia Circular Letter No. 6/20/DPM Dated April 26, 2004 on the Interest Rate for Deposit and Inter Bank Money Market Under Government Guarantee",https://www.bi.go.id/en/publikasi/peraturan/Documents/d2930ebd8d3f47ca917ee0b7ce3a500cSE632DPM_eng1.pdf
BANK INDONESIA REGULATION NO. 6/20/PBI/2004 THE AMENDMENT OF BANK INDONESIA REGULATION NUMBER 5/13/PBI/2003 CONCERNING NET OPEN POSITION FOR COMMERCIAL BANKS,The Amendment Of Bank Indonesia Regulation Number 5/13/PBI/2003 Concerning Net Open Position For Commercial Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/a5895092198b460e9c56588a9e4b87dcpbi62004_eng.pdf
"CIRCULAR LETTER NO. 6/30/DPM AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 6/10/DPM DATED FEBRUARY 16TH, 2004 CONCERNING THE PROCEDURES FOR BIDDING OF GOVERNMENT SECURITIES IN THE PRIMARY MARKET","Amendment to Bank Indonesia Circular Letter Number 6/10/DPM dated February 16th, 2004 concerning the Procedures for Bidding of Government Securities in the Primary Market",https://www.bi.go.id/en/publikasi/peraturan/Documents/34919466d2ac471d97a14c0d0ea89132se630DPM_eng.pdf
"CIRCULAR LETTER NO. 6/29/DPM AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 6/1/DPM DATED FEBRUARY 16TH, 2004 CONCERNING BANK INDONESIA SCRIPLESS SECURITIES SETTLEMENT SYSTEM  AND  APPENDIX","Amendment to Bank Indonesia Circular Letter Number 6/1/DPM dated February 16th, 2004 concerning Bank Indonesia Scripless Securities Settlement System",https://www.bi.go.id/en/publikasi/peraturan/Documents/524e315c370244ebb61449ae7635ea74se629DPM_eng.pdf
"CIRCULAR LETTER NO. 6/29/DPM AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 6/1/DPM DATED FEBRUARY 16TH, 2004 CONCERNING BANK INDONESIA SCRIPLESS SECURITIES SETTLEMENT SYSTEM  AND  APPENDIX",Appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/c5cfd492c65d4bf395cbd6b9789d1593lamp_se629DPM_eng.pdf
"CIRCULAR LETTER NO. 6/28/BKR AMENDMENT TO CIRCULAR LETTER OF BANK INDONESIA NO. 5/30/BKR DATED NOVEMBER 18, 2003, CONCERNING HANDOVER OF MANAGEMENT OF BANK INDONESIA LIQUIDITY CREDIT WITHIN THE FRAMEWORK OF PROGRAM CREDIT","Amendment to Circular Letter of Bank Indonesia No. 5/30/BKr dated November 18, 2003, concerning Handover of Management of Bank Indonesia Liquidity Credit Within the Framework of Program Credit",https://www.bi.go.id/en/publikasi/peraturan/Documents/fad333e36708446a823e65ed3e4c9eeese628bkreng.pdf
"CIRCULAR LETTER NO. 6/27/DPM THE ALTERATION TO BANK INDONESIA CIRCULAR LETTER NO. 6/17/DPM DATED APRIL 6, 2004 CONCERNING SECONDARY MARKET TRADING OF BANK INDONESIA CERTIFICATE UNDER REPURCHASE AGREEMENT WITH BANK INDONESIA","The Alteration to Bank Indonesia Circular Letter No. 6/17/DPM Dated April 6, 2004 concerning Secondary Market Trading of Bank Indonesia Certificate Under Repurchase Agreement with Bank Indonesia",https://www.bi.go.id/en/publikasi/peraturan/Documents/314e6b1e95714a169f570b4e96aed3c9se62704dpm_eng.pdf
BANK INDONESIA REGULATION NO. 6/19/PBI/2004 ALLOWANCE FOR EARNING ASSETS LOSSES FOR SHARIA RURAL BANKS,Allowance for Earning Assets Losses for Sharia Rural Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/1aedccb6f2804aeab07ae0a648d34416pbi61904_engl.pdf
BANK INDONESIA REGULATION NO. 6/18/PBI/2004 EARNING ASSETS QUALITY FOR SHARIA RURAL BANKS,Earning Assets Quality for Sharia Rural Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/59f2c33bd0ac46859e6946c8cebb5afapbi61804_eng.pdf
BANK INDONESIA REGULATION NO. 6/17/PBI/2004 RURAL BANKS BASED ON SHARIA PRINCIPLES,Rural Banks Based on Sharia Principles,https://www.bi.go.id/en/publikasi/peraturan/Documents/3d750255febd41ff91964bd9000821d9pbi61704_eng.pdf
CIRCULAR LETTER NO. 6/26/DPNP STATUTORY RESERVES IN RUPIAHS AND FOREIGN CURRENCIES FOR COMMERCIAL BANKS,Statutory Reserves in Rupiahs and Foreign Currencies for Commercial Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/87d409def59248649f05727c294f0b2eSE626DPNP_eng.pdf
CIRCULAR LETTER NO. 6/25/DPU EXCHANGE OF RUPIAH CURRENCY,Exchange of Rupiah Currency,https://www.bi.go.id/en/publikasi/peraturan/Documents/91339b0c56894394a5549fe68b08b4bcse_612dpu_eng.pdf
BANK INDONESIA REGULATION NR. 6/15/PBI/2004 STATUTORY RESERVES IN RUPIAHS AND FOREIGN CURRENCIES FOR COMMERCIAL BANKS,Statutory Reserves In Rupiahs And Foreign Currencies For Commercial Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/a27e846d555d44e9a185705539357ee1pbi_61504_engl.pdf
CIRCULAR LETTER NO. 6/24/DPNP REVOCATION OF SEVERAL BANK INDONESIA CIRCULAR LETTERS CONCERNING STATUTORY RESERVES FOR COMMERCIAL BANKS IN RUPIAHS AND FOREIGN CURRENCY AT BANK INDONESIA,Revocation of Several Bank Indonesia Circular Letters Concerning Statutory Reserves for Commercial Banks in Rupiahs and Foreign Currency at Bank Indonesia,https://www.bi.go.id/en/publikasi/peraturan/Documents/a80f2e0b2f0447f8a2156b97d9cfa130se624dpnp_eng.pdf
"BANK INDONESIA REGULATION NO. 6/14/PBI/2004 ISSUANCE, CIRCULATION, REVOCATION AS LEGAL TENDER, WITHDRAWAL FROM CIRCULATION, AND DESTRUCTION OF RUPIAH CURRENCY","Issuance, Circulation, Revocation as Legal Tender, Withdrawal From Circulation, and Destruction of Rupiah Currency",https://www.bi.go.id/en/publikasi/peraturan/Documents/5d3a735db530487e82169cbf534a069epbi61404_eng.pdf
BANK INDONESIA REGULATION NO. 6/13/PBI/2004 THE ALTERATION ON BANK INDONESIA REGULATION NUMBER 6/8/PBI/2004 CONCERNING BANK INDONESIA REAL TIME GROSS SETTLEMENT SYSTEM,The Alteration On Bank Indonesia Regulation Number 6/8/PBI/2004 Concerning Bank Indonesia Real Time Gross Settlement System,https://www.bi.go.id/en/publikasi/peraturan/Documents/0e5027964726480ebd0f0ff64a8f7fbfpbi61304eng.pdf
"BANK INDONESIA  REGULATION NUMBER : 3/9/PBI/2001 CONCERNING ISSUANCE AND CIRCULATION OF THE YEAR 2002 ISSUE OF COMMEMORATIVE COINS IN THE 500,000 (FIVE HUNDRED THOUSAND) AND 25,000 (TWENTY FIVE THOUSAND)  RUPIAH DENOMINATION “PERINGATAN SERATUS TAHUN BUNG",Bank Indonesia Regulation Number : 3/9/PBI/2001,https://www.bi.go.id/en/publikasi/peraturan/Documents/8dc0bf95fcca4f42af9cd8637179c1d1BIRegulation39PBI2001.pdf
CIRCULAR LETTER NO. 6/22/DLN REQUIREMENT AND PROCEDURES FOR CARRYING RUPIAH CURRENCY OUT OF OR INTO THE CUSTOMS TERRITORY OF THE REPUBLIC OF INDONESIA  AND  APPENDIX,Requirement and Procedures For Carrying Rupiah Currency Out of or Into the Customs Territory of The Republic of Indonesia,https://www.bi.go.id/en/publikasi/peraturan/Documents/d25b0ed99b20462c9bd0223b3c429164se62204_eng.pdf
CIRCULAR LETTER NO. 6/22/DLN REQUIREMENT AND PROCEDURES FOR CARRYING RUPIAH CURRENCY OUT OF OR INTO THE CUSTOMS TERRITORY OF THE REPUBLIC OF INDONESIA  AND  APPENDIX,appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/f01879605702483b9597abcb6d0ef147lamp_se62204_eng.pdf
CIRCULAR LETTER NO. 6/21/DPM THE PROCEDURES OF BUYING AND/OR SELLING OF GOVERNMENT SECURITIES IN SECONDARY MARKET BY BANK INDONESIA IN RELATION TO OPEN MARKET OPERATION.  AND  APPENDIX,The Procedures of Buying and/or Selling of Government Securities in Secondary Market by Bank Indonesia in Relation to Open Market Operation.,https://www.bi.go.id/en/publikasi/peraturan/Documents/d18a2c5189ff4f8d8656dea484333dbfSE62104eng.pdf
CIRCULAR LETTER NO. 6/21/DPM THE PROCEDURES OF BUYING AND/OR SELLING OF GOVERNMENT SECURITIES IN SECONDARY MARKET BY BANK INDONESIA IN RELATION TO OPEN MARKET OPERATION.  AND  APPENDIX,appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/0cce94ea499e49c5a52aadb230d9d404lampiranse62104eng.pdf
CIRCULAR LETTER NO. 6/18/DPNP RISK MANAGEMENT APPLICATION TO BANK SERVICES THROUGH INTERNET (INTERNET BANKING) AND APPENDIX,Risk Management Application to Bank Services through Internet (Internet Banking),https://www.bi.go.id/en/publikasi/peraturan/Documents/987aa57c0f0b4143b6dafe92159172d1se_061804_eng.pdf
CIRCULAR LETTER NO. 6/18/DPNP RISK MANAGEMENT APPLICATION TO BANK SERVICES THROUGH INTERNET (INTERNET BANKING) AND APPENDIX,appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/31f831f13f8d4c80bbef1f207d3d06beapp_se_061804_eng.pdf
CIRCULAR LETTER NO. 6/20/DPM BLANKET GUARANTEE INTEREST RATE FOR DEPOSIT AND INTERBANK MONEY MARKET  AND  APPENDIX,Blanket Guarantee Interest Rate for Deposit and Interbank Money Market,https://www.bi.go.id/en/publikasi/peraturan/Documents/0ea9979581724ce1b60c58450f7b721dse62004dpm_eng.pdf
CIRCULAR LETTER NO. 6/20/DPM BLANKET GUARANTEE INTEREST RATE FOR DEPOSIT AND INTERBANK MONEY MARKET  AND  APPENDIX,appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/78811e90f2e94f63b3aad00f14148f94appdx_se62004dpm_eng.pdf
BANK INDONESIA REGULATION NR. 6/12/PBI/2004 INVESTMENT CREDIT FOR PRE-CONVERSION ESTATE DEVELOPMENT UNDER THE NUCLEUS COMPANY AND SMALLHOLDERS SCHEME FOR TRANSMIGRANTS (PIR-TRANS)  AND  APPENDIX,Investment Credit For Pre-conversion Estate Development Under The Nucleus Company And Smallholders Scheme For Transmigrants (PIR-TRANS),https://www.bi.go.id/en/publikasi/peraturan/Documents/9c8eee4a85324a2a8985a92fb9c54771PBI61204_eng.pdf
BANK INDONESIA REGULATION NR. 6/12/PBI/2004 INVESTMENT CREDIT FOR PRE-CONVERSION ESTATE DEVELOPMENT UNDER THE NUCLEUS COMPANY AND SMALLHOLDERS SCHEME FOR TRANSMIGRANTS (PIR-TRANS)  AND  APPENDIX,Appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/efac8de5158e4911804065b00156aceflampPBI61204_eng.pdf
BANK INDONESIA REGULATION NR.6/10/PBI/2004 RATING SYSTEM FOR COMMERCIAL BANKS,Rating System For Commercial Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/c9219c6d46dd44f99253881ae14b3a8bpbi_61004_engl.pdf
BANK INDONESIA REGULATION NO. 6/11/PBI/2004 THE BLANKET GUARANTEE INTEREST RATE FOR DEPOSITS AND INTERBANK MONEY MARKET,The Blanket Guarantee Interest Rate for Deposits and Interbank Money Market,https://www.bi.go.id/en/publikasi/peraturan/Documents/2de0913dd8fe405fa19a3b89e115b5cbpbi_61104_eng.pdf
CIRCULAR LETTER NO.6/16/DPM THE DECISION ON THE MARGIN OF DEPOSIT INTEREST RATE OF THIRD PARTY GUARANTEED BY THE GOVERNMENT/A>  AND  APPENDIX,The Decision on the Margin of Deposit Interest Rate of Third Party Guaranteed by the Government,https://www.bi.go.id/en/publikasi/peraturan/Documents/314ae5ef88a64c6c8f4e551c978e9b67se616dpm04_eng.pdf
CIRCULAR LETTER NO.6/16/DPM THE DECISION ON THE MARGIN OF DEPOSIT INTEREST RATE OF THIRD PARTY GUARANTEED BY THE GOVERNMENT/A>  AND  APPENDIX,appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/3d23c525786043e9b8f65544c906b525appdx_se617dpm_eng.pdf
CIRCULAR LETTER NO.6/15/DPNP FIT AND PROPER TEST AND APPENDIX,Fit and Proper Test,https://www.bi.go.id/en/publikasi/peraturan/Documents/b5652ea2ddc14b14aaab0d8fb82352d8se615dpnp04_eng.pdf
CIRCULAR LETTER NO.6/15/DPNP FIT AND PROPER TEST AND APPENDIX,Appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/fa968a04ff5f4e719da8daa2cd2f7999lamp_se615dpnp04_eng.pdf
BANK INDONESIA REGULATION NO. 6/9/PBI/2004 THE SUBSEQUENT ACTION FOR SUPERVISION AND DESIGNATION OF BANK STATUS,The Subsequent Action For Supervision And Designation Of Bank Status,https://www.bi.go.id/en/publikasi/peraturan/Documents/e995b63df293458296580d58ebffb4e0pbi6904_eng.pdf
"BANK INDONESIA REGULATION NO.1/7/PBI/1999, DATED SEPTEMBER 20, 1999 - CONCERNING THE DEBTOR INFORMATION SYSTEM",Bank Indonesia Regulation No.1/7/PBI/1999 - Concerning The Debtor Information System,https://www.bi.go.id/en/publikasi/peraturan/Documents/9bd60937ed2a4e8497941f231a14af12PBI1799.pdf
